holiday,temp,clouds_all,weather_main,weekday,hour,month,hour_category
1,7.900000000000034,90,2,4,0,10,3
1,7.2900000000000205,90,2,4,1,10,3
1,7.2900000000000205,90,6,4,1,10,3
1,6.920000000000016,90,6,4,2,10,3
1,6.920000000000016,90,5,4,2,10,3
1,6.920000000000016,90,2,4,2,10,3
1,6.390000000000043,90,6,4,3,10,3
1,6.390000000000043,90,5,4,3,10,3
1,6.390000000000043,90,2,4,3,10,3
1,6.390000000000043,90,2,4,3,10,3
1,5.78000000000003,90,6,4,4,10,1
1,5.78000000000003,90,5,4,4,10,1
1,5.78000000000003,90,6,4,4,10,1
1,5.78000000000003,90,2,4,4,10,1
1,5.78000000000003,90,2,4,4,10,1
1,5.1200000000000045,90,6,4,5,10,1
1,5.1200000000000045,90,5,4,5,10,1
1,5.1200000000000045,90,6,4,5,10,1
1,5.1200000000000045,90,10,4,5,10,1
1,4.920000000000016,90,6,4,6,10,1
1,4.920000000000016,90,5,4,6,10,1
1,4.920000000000016,90,6,4,6,10,1
1,4.3799999999999955,90,6,4,7,10,1
1,4.3799999999999955,90,6,4,7,10,1
1,3.080000000000041,90,6,4,8,10,4
1,3.080000000000041,90,5,4,8,10,4
1,3.080000000000041,90,6,4,8,10,4
1,2.5100000000000477,90,6,4,9,10,4
1,2.5100000000000477,90,5,4,9,10,4
1,2.5100000000000477,90,8,4,9,10,4
1,1.8700000000000045,90,6,4,10,10,4
1,1.8700000000000045,90,5,4,10,10,4
1,1.8700000000000045,90,6,4,10,10,4
1,1.8700000000000045,90,8,4,10,10,4
1,1.8799999999999955,90,6,4,11,10,4
1,1.8799999999999955,90,8,4,11,10,4
1,1.8799999999999955,90,5,4,11,10,4
1,1.8799999999999955,90,6,4,11,10,4
1,1.3500000000000227,90,5,4,12,10,0
1,1.3500000000000227,90,8,4,12,10,0
1,1.8600000000000136,90,8,4,13,10,0
1,2.230000000000018,90,8,4,14,10,0
1,2.230000000000018,90,5,4,14,10,0
1,2.7000000000000455,90,8,4,15,10,0
1,3.410000000000025,90,1,4,16,10,2
1,3.5500000000000114,90,1,4,17,10,2
1,3.5600000000000023,90,1,4,18,10,2
1,3.2800000000000296,90,1,4,19,10,2
1,3.080000000000041,90,1,4,20,10,5
1,2.840000000000032,75,1,4,21,10,5
1,3.1299999999999955,90,1,4,22,10,5
1,3.1299999999999955,90,1,4,23,10,5
1,2.8600000000000136,90,1,5,0,10,3
1,2.2100000000000364,90,1,5,1,10,3
1,1.7800000000000296,20,1,5,2,10,3
1,1.1299999999999955,20,1,5,3,10,3
1,0.8600000000000136,1,0,5,4,10,1
1,0.5600000000000023,1,0,5,5,10,1
1,0.28000000000002956,1,0,5,6,10,1
1,0.5,20,1,5,7,10,1
1,1.4300000000000068,75,1,5,8,10,4
1,2.240000000000009,90,1,5,9,10,4
1,2.2900000000000205,0,0,5,10,10,4
1,2.9600000000000364,90,1,5,11,10,4
1,3.330000000000041,90,1,5,12,10,0
1,3.3500000000000227,90,1,5,13,10,0
1,3.410000000000025,90,1,5,14,10,0
1,3.4600000000000364,90,1,5,15,10,0
1,3.75,90,1,5,16,10,2
1,3.4600000000000364,90,1,5,17,10,2
1,3.1899999999999977,90,1,5,18,10,2
1,2.8100000000000023,90,1,5,19,10,2
1,2.4500000000000455,90,1,5,20,10,5
1,1.7100000000000364,90,1,5,21,10,5
1,0.9000000000000341,20,1,5,22,10,5
1,0.4700000000000273,20,1,5,23,10,5
1,0.37000000000000455,20,1,6,0,10,3
1,0.3900000000000432,90,1,6,1,10,3
1,0.4800000000000182,90,1,6,2,10,3
1,0.4800000000000182,90,1,6,3,10,3
1,0.07000000000005002,90,1,6,4,10,1
1,-0.39999999999997726,75,1,6,5,10,1
1,-0.9899999999999523,75,1,6,6,10,1
1,-2.089999999999975,20,1,6,7,10,1
1,-2.4699999999999704,1,0,6,8,10,4
1,-0.5499999999999545,1,0,6,9,10,4
1,0.910000000000025,1,0,6,10,10,4
1,2.660000000000025,1,0,6,11,10,4
1,4.390000000000043,20,1,6,12,10,0
1,5.390000000000043,40,1,6,13,10,0
1,5.82000000000005,40,1,6,14,10,0
1,5.760000000000048,75,1,6,15,10,0
1,5.660000000000025,75,1,6,16,10,2
1,5.1200000000000045,75,1,6,17,10,2
1,3.5200000000000387,75,1,6,18,10,2
1,2.7100000000000364,75,1,6,19,10,2
1,1.1400000000000432,75,1,6,20,10,5
1,0.22000000000002728,75,1,6,21,10,5
1,-0.37999999999999545,75,1,6,22,10,5
1,-1.1399999999999864,75,1,6,23,10,5
1,-1.3700000000000045,40,1,0,0,10,3
1,-1.7399999999999523,75,4,0,1,10,3
1,-1.6899999999999977,75,5,0,2,10,3
1,-1.3899999999999864,75,1,0,3,10,3
1,-0.9099999999999682,90,1,0,4,10,1
1,-1.169999999999959,90,1,0,5,10,1
1,-1.6200000000000045,40,1,0,6,10,1
1,-1.6899999999999977,40,1,0,7,10,1
1,-1.4499999999999886,40,1,0,8,10,4
1,0.11000000000001364,75,1,0,9,10,4
1,1.75,90,1,0,10,10,4
1,3.180000000000007,90,1,0,11,10,4
1,4.430000000000007,90,8,0,12,10,0
1,5.350000000000023,90,1,0,13,10,0
1,6.150000000000034,90,1,0,14,10,0
1,6.740000000000009,90,1,0,15,10,0
1,6.960000000000036,40,1,0,16,10,2
1,6.670000000000016,40,1,0,17,10,2
1,5.5400000000000205,40,1,0,18,10,2
1,4.600000000000023,40,1,0,19,10,2
1,3.6200000000000045,40,1,0,20,10,5
1,3.4600000000000364,75,1,0,21,10,5
1,2.910000000000025,75,1,0,22,10,5
1,2.07000000000005,20,1,0,23,10,5
1,1.6000000000000227,20,1,1,0,10,3
1,1.0900000000000318,20,1,1,1,10,3
1,0.32000000000005,20,1,1,2,10,3
1,0.35000000000002274,1,0,1,3,10,3
1,0.0,75,1,1,4,10,1
1,-0.14999999999997726,20,1,1,5,10,1
1,-0.45999999999997954,20,1,1,6,10,1
1,-0.06999999999999318,40,1,1,7,10,1
1,0.7600000000000477,75,1,1,8,10,4
1,1.670000000000016,75,1,1,9,10,4
1,3.0100000000000477,75,1,1,10,10,4
1,4.5400000000000205,90,1,1,11,10,4
1,5.32000000000005,90,1,1,12,10,0
1,5.970000000000027,90,1,1,13,10,0
1,6.1299999999999955,90,1,1,14,10,0
1,7.0400000000000205,90,1,1,15,10,0
1,7.350000000000023,90,1,1,16,10,2
1,7.150000000000034,90,1,1,17,10,2
1,6.430000000000007,75,1,1,18,10,2
1,5.6299999999999955,75,1,1,19,10,2
1,5.350000000000023,90,1,1,20,10,5
1,3.7800000000000296,75,1,1,21,10,5
1,2.8799999999999955,40,1,1,22,10,5
1,1.8600000000000136,40,1,1,23,10,5
1,0.7200000000000273,40,1,2,0,10,3
1,-0.15999999999996817,1,0,2,1,10,3
1,-0.7399999999999523,1,0,2,2,10,3
1,-0.839999999999975,1,0,2,3,10,3
1,-0.7599999999999909,1,0,2,4,10,1
1,-1.419999999999959,1,0,2,5,10,1
1,-1.6099999999999568,1,0,2,6,10,1
1,-2.0299999999999727,1,0,2,7,10,1
1,-1.9799999999999613,20,1,2,8,10,4
1,-0.03999999999996362,20,1,2,9,10,4
1,2.8600000000000136,20,1,2,10,10,4
1,5.1200000000000045,20,1,2,11,10,4
1,6.689999999999998,20,1,2,12,10,0
1,7.53000000000003,40,1,2,13,10,0
1,8.07000000000005,20,1,2,14,10,0
1,8.650000000000034,20,1,2,15,10,0
1,9.050000000000011,40,1,2,16,10,2
1,8.330000000000041,20,1,2,17,10,2
1,6.850000000000023,20,1,2,18,10,2
1,5.330000000000041,20,1,2,19,10,2
1,3.7100000000000364,20,1,2,20,10,5
1,2.3000000000000114,1,0,2,21,10,5
1,0.9000000000000341,1,0,2,22,10,5
1,-0.39999999999997726,1,0,2,23,10,5
1,-1.419999999999959,1,0,3,0,11,3
1,-2.2399999999999523,1,0,3,1,11,3
1,-3.0,1,0,3,2,11,3
1,-3.4699999999999704,1,0,3,3,11,3
1,-3.7099999999999795,1,0,3,4,11,1
1,-4.189999999999998,1,0,3,5,11,1
1,-4.539999999999964,1,0,3,6,11,1
1,-4.409999999999968,1,0,3,7,11,1
1,-4.699999999999989,20,1,3,8,11,4
1,-2.25,1,0,3,9,11,4
1,0.30000000000001137,1,0,3,10,11,4
1,2.75,20,1,3,11,11,4
1,5.550000000000011,20,1,3,12,11,0
1,7.100000000000023,20,1,3,13,11,0
1,8.520000000000039,1,0,3,14,11,0
1,9.879999999999995,1,0,3,15,11,0
1,9.980000000000018,1,0,3,16,11,2
1,9.890000000000043,20,1,3,17,11,2
1,8.150000000000034,20,1,3,18,11,2
1,6.689999999999998,40,1,3,19,11,2
1,5.730000000000018,40,1,3,20,11,5
1,5.360000000000014,90,1,3,21,11,5
1,6.110000000000014,90,1,3,22,11,5
1,6.060000000000002,90,2,3,23,11,5
1,5.7000000000000455,90,1,4,0,11,3
1,4.439999999999998,75,4,4,1,11,3
1,3.8600000000000136,40,1,4,2,11,3
1,4.0,75,1,4,3,11,3
1,4.75,75,1,4,4,11,1
1,5.160000000000025,90,1,4,5,11,1
1,5.480000000000018,90,1,4,6,11,1
1,5.07000000000005,90,1,4,7,11,1
1,4.430000000000007,75,1,4,8,11,4
1,4.8700000000000045,40,1,4,9,11,4
1,5.220000000000027,90,1,4,10,11,4
1,5.6299999999999955,90,1,4,11,11,4
1,5.6299999999999955,75,1,4,12,11,0
1,6.439999999999998,75,1,4,13,11,0
1,6.490000000000009,1,0,4,14,11,0
1,6.850000000000023,40,1,4,15,11,0
1,6.610000000000014,40,1,4,16,11,2
1,5.75,40,1,4,17,11,2
1,3.910000000000025,40,1,4,18,11,2
1,2.140000000000043,40,1,4,19,11,2
1,1.830000000000041,20,1,4,20,11,5
1,0.160000000000025,20,1,4,21,11,5
1,-0.37999999999999545,1,0,4,22,11,5
1,-1.089999999999975,1,0,4,23,11,5
1,-1.1399999999999864,20,1,5,0,11,3
1,-1.349999999999966,75,1,5,1,11,3
1,-1.849999999999966,75,1,5,2,11,3
1,-2.7399999999999523,20,1,5,3,11,3
1,-3.25,20,1,5,4,11,1
1,-3.589999999999975,1,0,5,5,11,1
1,-3.759999999999991,20,1,5,6,11,1
1,-3.909999999999968,20,1,5,7,11,1
1,-4.159999999999968,40,1,5,8,11,4
1,-1.67999999999995,75,1,5,9,11,4
1,-0.2999999999999545,75,1,5,10,11,4
1,0.7800000000000296,75,1,5,11,11,4
1,1.7000000000000455,75,1,5,12,11,0
1,2.2800000000000296,75,1,5,13,11,0
1,2.580000000000041,40,1,5,14,11,0
1,2.75,40,1,5,15,11,0
1,3.140000000000043,75,1,5,16,11,2
1,3.2600000000000477,75,1,5,17,11,2
1,3.140000000000043,75,1,5,18,11,2
1,2.980000000000018,90,1,5,19,11,2
1,2.7800000000000296,90,1,5,20,11,5
1,2.7800000000000296,90,1,5,21,11,5
1,2.5200000000000387,90,1,5,22,11,5
1,2.430000000000007,90,1,5,23,11,5
1,2.5200000000000387,90,1,6,0,11,3
1,2.4500000000000455,90,1,6,1,11,3
1,2.6200000000000045,90,1,6,1,11,3
1,2.2700000000000387,90,1,6,2,11,3
1,2.32000000000005,90,1,6,3,11,3
1,2.180000000000007,90,1,6,5,11,1
1,1.9300000000000068,90,1,6,6,11,1
1,1.9300000000000068,90,1,6,7,11,1
1,1.9399999999999977,90,6,6,8,11,4
1,1.9399999999999977,90,8,6,8,11,4
1,2.2900000000000205,90,1,6,9,11,4
1,2.9500000000000455,90,1,6,10,11,4
1,3.3000000000000114,90,1,6,11,11,4
1,3.6100000000000136,90,1,6,12,11,0
1,3.9600000000000364,90,1,6,13,11,0
1,4.980000000000018,90,1,6,14,11,0
1,5.2900000000000205,90,1,6,15,11,0
1,5.2900000000000205,90,1,6,16,11,2
1,4.939999999999998,90,1,6,17,11,2
1,4.57000000000005,90,1,6,18,11,2
1,4.260000000000048,90,1,6,19,11,2
1,4.050000000000011,90,1,6,20,11,5
1,3.910000000000025,90,1,6,21,11,5
1,3.5500000000000114,90,1,6,22,11,5
1,3.390000000000043,90,6,6,23,11,5
1,2.920000000000016,90,1,0,0,11,3
1,2.5200000000000387,75,1,0,1,11,3
1,1.82000000000005,40,1,0,2,11,3
1,1.7100000000000364,20,1,0,3,11,3
1,0.30000000000001137,75,5,0,4,11,1
1,-0.48999999999995225,20,1,0,5,11,1
1,-0.9699999999999704,20,1,0,6,11,1
1,-0.8299999999999841,1,0,0,7,11,1
1,-0.45999999999997954,90,1,0,8,11,4
1,1.1100000000000136,90,1,0,9,11,4
1,2.840000000000032,90,1,0,10,11,4
1,4.2000000000000455,90,1,0,11,11,4
1,4.680000000000007,90,1,0,12,11,0
1,5.32000000000005,90,1,0,13,11,0
1,5.560000000000002,46,0,0,14,11,0
1,7.410000000000025,46,0,0,16,11,2
1,7.410000000000025,46,0,0,17,11,2
1,6.110000000000014,46,0,0,18,11,2
1,7.410000000000025,46,0,0,20,11,5
1,7.410000000000025,46,0,0,21,11,5
1,7.410000000000025,46,0,0,22,11,5
1,7.410000000000025,46,0,0,23,11,5
1,7.410000000000025,46,0,1,0,11,3
1,1.2600000000000477,98,0,1,1,11,3
1,1.2600000000000477,98,0,1,2,11,3
1,1.2600000000000477,98,0,1,3,11,3
1,1.2600000000000477,98,0,1,4,11,1
1,1.2600000000000477,98,0,1,5,11,1
1,1.2600000000000477,98,0,1,6,11,1
1,1.7600000000000477,99,0,1,7,11,1
1,1.7600000000000477,99,0,1,8,11,4
1,1.7600000000000477,99,0,1,9,11,4
1,1.7600000000000477,99,0,1,10,11,4
1,3.9700000000000273,90,5,1,12,11,0
1,4.890000000000043,90,1,1,13,11,0
1,5.0400000000000205,90,1,1,14,11,0
1,5.230000000000018,90,1,1,15,11,0
1,5.439999999999998,90,5,1,16,11,2
1,5.5,90,5,1,17,11,2
1,5.590000000000032,90,4,1,18,11,2
1,5.590000000000032,90,5,1,18,11,2
1,5.720000000000027,90,4,1,19,11,2
1,5.720000000000027,90,5,1,19,11,2
1,5.8700000000000045,90,4,1,20,11,5
1,5.8700000000000045,90,5,1,20,11,5
1,5.689999999999998,90,4,1,21,11,5
1,5.689999999999998,90,2,1,21,11,5
1,5.689999999999998,90,5,1,21,11,5
1,5.410000000000025,90,4,1,22,11,5
1,5.410000000000025,90,6,1,22,11,5
1,5.410000000000025,90,2,1,22,11,5
1,5.350000000000023,90,4,1,23,11,5
1,5.350000000000023,90,5,1,23,11,5
1,4.8799999999999955,90,4,2,0,11,3
1,4.8799999999999955,90,6,2,0,11,3
1,4.8799999999999955,90,5,2,0,11,3
1,4.1299999999999955,90,6,2,1,11,3
1,4.1299999999999955,90,5,2,1,11,3
1,3.910000000000025,90,6,2,2,11,3
1,3.910000000000025,90,5,2,2,11,3
1,3.910000000000025,90,6,2,2,11,3
1,3.910000000000025,90,8,2,2,11,3
1,3.680000000000007,90,6,2,3,11,3
1,3.680000000000007,90,5,2,3,11,3
1,3.680000000000007,90,6,2,3,11,3
1,4.0,90,6,2,4,11,1
1,4.0,90,5,2,4,11,1
1,4.420000000000016,90,6,2,5,11,1
1,4.420000000000016,90,5,2,5,11,1
1,4.360000000000014,90,6,2,6,11,1
1,4.360000000000014,90,5,2,6,11,1
1,4.360000000000014,90,2,2,6,11,1
1,4.260000000000048,90,2,2,7,11,1
1,4.260000000000048,90,5,2,7,11,1
1,4.53000000000003,90,5,2,8,11,4
1,4.53000000000003,90,2,2,8,11,4
1,5.0,90,1,2,9,11,4
1,5.270000000000039,90,1,2,10,11,4
1,5.460000000000036,90,1,2,11,11,4
1,5.990000000000009,90,1,2,12,11,0
1,5.840000000000032,90,1,2,13,11,0
1,5.680000000000007,90,6,2,14,11,0
1,5.420000000000016,90,6,2,15,11,0
1,5.420000000000016,90,2,2,15,11,0
1,5.060000000000002,90,6,2,16,11,2
1,5.060000000000002,90,5,2,16,11,2
1,5.060000000000002,90,2,2,16,11,2
1,5.060000000000002,90,2,2,16,11,2
1,4.810000000000002,90,5,2,17,11,2
1,4.810000000000002,90,6,2,17,11,2
1,4.360000000000014,90,5,2,18,11,2
1,4.03000000000003,90,1,2,19,11,2
1,3.930000000000007,90,1,2,20,11,5
1,3.830000000000041,90,1,2,21,11,5
1,3.7800000000000296,90,6,2,22,11,5
1,3.6100000000000136,90,1,2,23,11,5
1,3.640000000000043,90,1,3,0,11,3
1,3.490000000000009,90,1,3,1,11,3
1,3.2600000000000477,90,1,3,2,11,3
1,3.170000000000016,90,1,3,3,11,3
1,3.170000000000016,90,1,3,4,11,1
1,3.140000000000043,90,1,3,5,11,1
1,3.140000000000043,90,1,3,6,11,1
1,3.230000000000018,90,1,3,7,11,1
1,3.7900000000000205,90,1,3,8,11,4
1,4.240000000000009,90,1,3,9,11,4
1,5.160000000000025,90,1,3,10,11,4
1,5.560000000000002,90,1,3,11,11,4
1,6.710000000000036,90,1,3,12,11,0
1,6.82000000000005,75,1,3,13,11,0
1,7.3799999999999955,90,1,3,14,11,0
1,7.420000000000016,90,1,3,15,11,0
1,7.150000000000034,90,1,3,16,11,2
1,6.640000000000043,90,1,3,17,11,2
1,5.760000000000048,90,1,3,18,11,2
1,4.640000000000043,40,1,3,19,11,2
1,3.8500000000000227,75,1,3,20,11,5
1,3.3700000000000045,75,1,3,21,11,5
1,3.1000000000000227,40,1,3,22,11,5
1,2.9500000000000455,90,1,3,23,11,5
1,2.9500000000000455,75,1,4,0,11,3
1,2.7600000000000477,40,1,4,1,11,3
1,2.5400000000000205,40,1,4,2,11,3
1,2.25,40,1,4,3,11,3
1,2.2900000000000205,20,1,4,4,11,1
1,2.2000000000000455,20,1,4,5,11,1
1,2.25,1,0,4,6,11,1
1,2.25,1,0,4,7,11,1
1,2.740000000000009,1,0,4,8,11,4
1,3.920000000000016,1,0,4,9,11,4
1,5.510000000000048,1,0,4,10,11,4
1,9.010000000000048,75,1,4,11,11,4
1,9.340000000000032,1,0,4,12,11,0
1,11.060000000000002,40,1,4,13,11,0
1,11.420000000000016,40,1,4,14,11,0
1,11.490000000000009,75,1,4,15,11,0
1,10.960000000000036,40,1,4,16,11,2
1,8.910000000000025,40,1,4,17,11,2
1,6.650000000000034,20,1,4,18,11,2
1,5.390000000000043,20,1,4,19,11,2
1,4.939999999999998,1,0,4,20,11,5
1,4.730000000000018,1,0,4,21,11,5
1,4.210000000000036,20,1,4,22,11,5
1,4.100000000000023,20,1,4,23,11,5
1,3.490000000000009,1,0,5,0,11,3
1,2.830000000000041,1,0,5,1,11,3
1,2.580000000000041,1,0,5,2,11,3
1,2.480000000000018,20,1,5,3,11,3
1,2.140000000000043,20,1,5,4,11,1
1,2.1000000000000227,75,1,5,5,11,1
1,1.9500000000000455,40,5,5,6,11,1
1,2.080000000000041,40,1,5,7,11,1
1,2.9399999999999977,20,1,5,8,11,4
1,4.710000000000036,20,1,5,9,11,4
1,6.900000000000034,20,1,5,10,11,4
1,8.600000000000023,20,1,5,11,11,4
1,10.0,20,1,5,12,11,0
1,10.840000000000032,75,1,5,13,11,0
1,10.879999999999995,75,1,5,14,11,0
1,10.830000000000041,1,0,5,15,11,0
1,9.850000000000023,1,0,5,16,11,2
1,8.310000000000002,90,1,5,17,11,2
1,7.560000000000002,90,1,5,18,11,2
1,7.090000000000032,90,1,5,19,11,2
1,7.03000000000003,90,1,5,20,11,5
1,6.930000000000007,90,1,5,21,11,5
1,7.080000000000041,90,1,5,22,11,5
1,7.180000000000007,90,1,5,23,11,5
1,7.1200000000000045,90,4,6,0,11,3
1,6.720000000000027,90,2,6,1,11,3
1,6.720000000000027,90,6,6,1,11,3
1,6.720000000000027,90,4,6,1,11,3
1,6.720000000000027,90,5,6,1,11,3
1,6.860000000000014,90,5,6,2,11,3
1,6.860000000000014,90,4,6,2,11,3
1,6.860000000000014,90,2,6,2,11,3
1,7.110000000000014,90,6,6,3,11,3
1,7.110000000000014,90,5,6,3,11,3
1,7.110000000000014,90,4,6,3,11,3
1,7.110000000000014,90,10,6,3,11,3
1,6.9500000000000455,90,10,6,4,11,1
1,6.9500000000000455,90,5,6,4,11,1
1,6.9500000000000455,90,4,6,4,11,1
1,6.9500000000000455,90,10,6,4,11,1
1,6.9500000000000455,90,2,6,4,11,1
1,6.75,90,5,6,5,11,1
1,6.75,90,10,6,5,11,1
1,6.75,90,6,6,5,11,1
1,6.640000000000043,90,10,6,6,11,1
1,6.640000000000043,90,5,6,6,11,1
1,6.640000000000043,90,6,6,6,11,1
1,6.640000000000043,90,6,6,6,11,1
1,6.800000000000011,90,2,6,7,11,1
1,6.800000000000011,90,5,6,7,11,1
1,6.800000000000011,90,6,6,7,11,1
1,6.760000000000048,90,5,6,8,11,4
1,6.760000000000048,90,2,6,8,11,4
1,7.28000000000003,90,5,6,9,11,4
1,7.28000000000003,90,6,6,9,11,4
1,7.28000000000003,90,2,6,9,11,4
1,7.28000000000003,90,2,6,9,11,4
1,7.28000000000003,90,6,6,9,11,4
1,7.8700000000000045,90,5,6,10,11,4
1,7.8700000000000045,90,6,6,10,11,4
1,8.900000000000034,90,5,6,11,11,4
1,10.270000000000039,90,5,6,12,11,0
1,10.270000000000039,90,2,6,12,11,0
1,11.79000000000002,75,5,6,13,11,0
1,11.79000000000002,75,4,6,13,11,0
1,14.450000000000045,20,4,6,14,11,0
1,14.450000000000045,20,5,6,14,11,0
1,16.560000000000002,20,4,6,15,11,0
1,16.560000000000002,20,5,6,15,11,0
1,17.99000000000001,20,5,6,16,11,2
1,17.129999999999995,20,5,6,17,11,2
1,15.140000000000043,20,10,6,18,11,2
1,15.140000000000043,20,5,6,18,11,2
1,16.100000000000023,40,5,6,19,11,2
1,18.420000000000016,90,1,6,20,11,5
1,18.129999999999995,87,0,6,21,11,5
1,14.970000000000027,87,0,6,23,11,5
1,14.970000000000027,87,0,0,0,11,3
1,9.590000000000032,98,0,0,1,11,3
1,9.590000000000032,98,0,0,2,11,3
1,9.590000000000032,98,0,0,3,11,3
1,9.590000000000032,98,0,0,4,11,1
1,9.590000000000032,98,0,0,5,11,1
1,9.590000000000032,98,0,0,6,11,1
1,0.75,99,0,0,7,11,1
1,0.75,99,0,0,8,11,4
1,0.75,99,0,0,9,11,4
1,-0.7299999999999613,90,1,0,10,11,4
1,-1.0600000000000023,90,8,0,11,11,4
1,-1.0600000000000023,90,5,0,11,11,4
1,-1.2099999999999795,90,8,0,12,11,0
1,-1.2999999999999545,90,1,0,13,11,0
1,-1.75,90,1,0,14,11,0
1,-1.8999999999999773,90,1,0,15,11,0
1,-2.5499999999999545,90,1,0,16,11,2
1,-3.079999999999984,90,1,0,17,11,2
1,-3.3899999999999864,90,1,0,18,11,2
1,-3.4399999999999977,90,1,0,19,11,2
1,-3.9599999999999795,90,8,0,20,11,5
1,-4.239999999999952,90,8,0,21,11,5
1,-4.759999999999991,90,8,0,22,11,5
1,-5.8799999999999955,90,8,0,23,11,5
1,-6.099999999999966,90,8,1,0,11,3
1,-6.509999999999991,90,1,1,1,11,3
1,-6.569999999999993,90,8,1,2,11,3
1,-7.1299999999999955,75,1,1,3,11,3
1,-7.21999999999997,90,1,1,4,11,1
1,-7.0,20,8,1,5,11,1
1,-6.729999999999961,75,8,1,6,11,1
1,-6.2999999999999545,90,8,1,7,11,1
1,-6.289999999999964,90,8,1,8,11,4
1,-6.289999999999964,90,5,1,8,11,4
1,-6.099999999999966,75,8,1,9,11,4
1,-5.339999999999975,75,8,1,10,11,4
1,-4.7999999999999545,90,8,1,11,11,4
1,-4.3799999999999955,90,8,1,12,11,0
1,-4.109999999999957,90,1,1,13,11,0
1,-3.919999999999959,90,1,1,14,11,0
1,-3.6399999999999864,75,1,1,15,11,0
1,-3.909999999999968,90,1,1,16,11,2
1,-4.089999999999975,90,1,1,17,11,2
1,-4.7999999999999545,90,1,1,18,11,2
1,-4.889999999999986,90,1,1,19,11,2
1,-4.939999999999998,75,1,1,20,11,5
1,-5.239999999999952,20,1,1,21,11,5
1,-5.399999999999977,1,0,1,22,11,5
1,-6.0,20,1,1,23,11,5
1,-6.819999999999993,20,1,2,0,11,3
1,-7.159999999999968,1,0,2,1,11,3
1,-7.2099999999999795,1,0,2,2,11,3
1,-8.009999999999991,1,0,2,3,11,3
1,-8.539999999999964,1,0,2,4,11,1
1,-8.479999999999961,1,0,2,5,11,1
1,-8.329999999999984,1,0,2,6,11,1
1,-8.049999999999955,1,0,2,7,11,1
1,-6.75,1,0,2,8,11,4
1,-3.8999999999999773,1,0,2,9,11,4
1,-1.259999999999991,40,1,2,10,11,4
1,-0.37999999999999545,1,0,2,11,11,4
1,1.8500000000000227,1,0,2,12,11,0
1,4.0400000000000205,1,0,2,13,11,0
1,4.770000000000039,1,0,2,14,11,0
1,5.800000000000011,75,1,2,15,11,0
1,4.8700000000000045,75,1,2,16,11,2
1,3.3500000000000227,75,1,2,17,11,2
1,2.730000000000018,90,1,2,18,11,2
1,2.830000000000041,90,1,2,19,11,2
1,2.830000000000041,90,1,2,20,11,5
1,2.980000000000018,90,1,2,21,11,5
1,3.3799999999999955,90,1,2,22,11,5
1,3.3799999999999955,90,1,2,23,11,5
1,3.330000000000041,90,1,3,0,11,3
1,3.1100000000000136,90,1,3,1,11,3
1,2.8700000000000045,90,1,3,2,11,3
1,2.7200000000000273,90,1,3,3,11,3
1,2.32000000000005,90,1,3,4,11,1
1,1.7600000000000477,90,1,3,5,11,1
1,1.1899999999999977,90,1,3,6,11,1
1,0.160000000000025,75,1,3,7,11,1
1,0.6100000000000136,40,1,3,8,11,4
1,3.2900000000000205,20,1,3,9,11,4
1,5.080000000000041,40,1,3,10,11,4
1,5.8799999999999955,1,0,3,11,11,4
1,7.560000000000002,1,0,3,12,11,0
1,10.110000000000014,40,1,3,13,11,0
1,10.650000000000034,75,1,3,14,11,0
1,10.140000000000043,75,1,3,15,11,0
1,9.170000000000016,75,1,3,16,11,2
1,7.180000000000007,75,1,3,17,11,2
1,5.82000000000005,90,1,3,18,11,2
1,5.490000000000009,90,1,3,19,11,2
1,4.970000000000027,90,1,3,20,11,5
1,4.900000000000034,90,1,3,21,11,5
1,6.350000000000023,90,1,3,23,11,5
1,6.350000000000023,90,1,4,0,11,3
1,3.9500000000000455,99,6,4,1,11,3
1,3.9500000000000455,99,6,4,2,11,3
1,3.9500000000000455,99,6,4,3,11,3
1,3.9500000000000455,99,6,4,4,11,1
1,3.9500000000000455,99,6,4,5,11,1
1,3.9500000000000455,99,6,4,6,11,1
1,3.650000000000034,0,0,4,7,11,1
1,3.650000000000034,0,0,4,8,11,4
1,3.650000000000034,0,0,4,9,11,4
1,3.650000000000034,0,0,4,10,11,4
1,3.650000000000034,0,0,4,11,11,4
1,3.650000000000034,0,0,4,12,11,0
1,3.650000000000034,0,0,4,13,11,0
1,6.090000000000032,1,0,4,14,11,0
1,6.090000000000032,1,0,4,15,11,0
1,6.090000000000032,1,0,4,16,11,2
1,6.090000000000032,1,0,4,17,11,2
1,6.090000000000032,1,0,4,18,11,2
1,6.090000000000032,1,0,4,19,11,2
1,6.090000000000032,1,0,4,20,11,5
1,6.090000000000032,1,0,4,21,11,5
1,6.090000000000032,1,0,4,22,11,5
1,6.090000000000032,1,0,4,23,11,5
1,6.090000000000032,1,0,5,0,11,3
1,-2.2099999999999795,0,0,5,1,11,3
1,-2.2099999999999795,0,0,5,2,11,3
1,-2.2099999999999795,0,0,5,3,11,3
1,-2.2099999999999795,0,0,5,4,11,1
1,-6.319999999999993,1,0,5,5,11,1
1,-6.8799999999999955,1,0,5,6,11,1
1,-7.239999999999952,1,0,5,7,11,1
1,-5.819999999999993,20,1,5,8,11,4
1,-2.329999999999984,20,1,5,9,11,4
1,0.4000000000000341,20,1,5,10,11,4
1,2.7000000000000455,20,1,5,11,11,4
1,4.460000000000036,20,1,5,12,11,0
